report_id,report_type,site_species_id,species_id,common_name,family,genus,species,infra_rank,infra_epithet,sec_infra_rank,sec_infra_epithet,cultivar,plant_group_id,official_budburst_species,location_id,latitude,longitude,locality,administrative_area_level_1,postal_code,administrative_area_level_2,country,observation_date,notes,observation_id,phenophase_id,phenophase_plant_structure,phenophase_title,pollinators_time_start,pollinators_time_end,pollinators_temperature_fahrenheit,pollinators_cloud_cover_id,pollinators_flowering_stage_id,pollinators_number_open_flowers,pollinators_plant_height,pollinators_ants,pollinators_bats,pollinators_bees_general,pollinators_bees_other,pollinators_beetles,pollinators_birds,pollinators_bumble_bees,pollinators_butterflies,pollinators_butterflies_moths,pollinators_carpenter_bees,pollinators_flies,pollinators_honey_bees,pollinators_large_bees_wasps,pollinators_metallic_green_bees,pollinators_moths,pollinators_not_sure,pollinators_small_bees_flies,pollinators_wasps,monarchs_patch_name,monarchs_monitoring_all_plants_in_patch,monarchs_number_of_plants_in_patch,monarchs_no_insects_present,monarchs_ants_present,monarchs_milkweed_aphids_present,monarchs_japanese_beetles_present,monarchs_milkweed_beetles_present,monarchs_milkweed_bugs_present,monarchs_other_insects_present,monarchs_spiders_present,monarchs_stem_plant_flowering_stage,monarchs_stem_number_flower_clusters,monarchs_stem_number_eggs,monarchs_stem_number_instar_1,monarchs_stem_number_instar_2_5,monarchs_stem_number_instar_2,monarchs_stem_number_instar_3,monarchs_stem_number_instar_4,monarchs_stem_number_instar_5
143318,phenology,39906,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34285,39.765550000000000,-105.010077777780000,Denver,CO,80211,"Denver County",US,03/17/2021,,156966,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
143318,phenology,39906,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34285,39.765550000000000,-105.010077777780000,Denver,CO,80211,"Denver County",US,03/17/2021,,156967,FL-EARLY,Flowers,"Early Flowering"
143318,phenology,39906,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34285,39.765550000000000,-105.010077777780000,Denver,CO,80211,"Denver County",US,03/17/2021,,156968,FR-NONE,Fruit,None
143318,phenology,39906,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34285,39.765550000000000,-105.010077777780000,Denver,CO,80211,"Denver County",US,03/17/2021,,156969,LC-NONE,"Autumn Leaf Color Change",None
143318,phenology,39906,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34285,39.765550000000000,-105.010077777780000,Denver,CO,80211,"Denver County",US,03/17/2021,,156970,LD-NONE,"Autumn Leaves Dropping",None
143829,phenology,40239,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34539,39.600486000000000,-105.362170000000000,Evergreen,CO,80439,"Jefferson County",US,04/03/2021,"soft gray ""pussywillow"" type buds exposed. They've been showing on a few branches for over a month already but are becoming more prominent.",158545,LU-NONE,"Leaves Unfolding",None
143829,phenology,40239,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34539,39.600486000000000,-105.362170000000000,Evergreen,CO,80439,"Jefferson County",US,04/03/2021,"soft gray ""pussywillow"" type buds exposed. They've been showing on a few branches for over a month already but are becoming more prominent.",158546,FL-BUDBURST,Flowers,"Bud burst"
143829,phenology,40239,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34539,39.600486000000000,-105.362170000000000,Evergreen,CO,80439,"Jefferson County",US,04/03/2021,"soft gray ""pussywillow"" type buds exposed. They've been showing on a few branches for over a month already but are becoming more prominent.",158547,FR-NONE,Fruit,None
144067,phenology,38862,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159287,LU-NONE,"Leaves Unfolding",None
144067,phenology,38862,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159288,FL-FIRST,Flowers,"First Flower"
144067,phenology,38862,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159289,FR-NONE,Fruit,None
144067,phenology,38862,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159290,LC-NONE,"Autumn Leaf Color Change",None
144067,phenology,38862,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159291,LD-NONE,"Autumn Leaves Dropping",None
144068,phenology,40393,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159292,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
144068,phenology,40393,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159293,FL-FIRST,Flowers,"First Flower"
144068,phenology,40393,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159294,FR-NONE,Fruit,None
144068,phenology,40393,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159295,LC-NONE,"Autumn Leaf Color Change",None
144068,phenology,40393,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159296,LD-NONE,"Autumn Leaves Dropping",None
144069,phenology,40394,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159297,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
144069,phenology,40394,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159298,FL-BUDBURST,Flowers,"Bud burst"
144069,phenology,40394,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159299,FR-NONE,Fruit,None
144069,phenology,40394,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159300,LC-NONE,"Autumn Leaf Color Change",None
144069,phenology,40394,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",04/06/2021,,159301,LD-NONE,"Autumn Leaves Dropping",None
144258,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",03/27/2021,,159895,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
144572,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/09/2021,,160903,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
144572,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/09/2021,,160904,FL-NONE,Flowers,None
144572,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/09/2021,,160905,FR-NONE,Fruit,None
145021,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/14/2021,,162296,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
145021,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/14/2021,,162297,FL-NONE,Flowers,None
145021,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/14/2021,,162298,FR-NONE,Fruit,None
145273,phenology,38299,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33652,39.788150800000000,-105.026154300000000,Denver,CO,80221,"Denver County",US,04/17/2021,,163096,LU-EARLY,"Leaves Unfolding","Early Leaves"
145273,phenology,38299,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33652,39.788150800000000,-105.026154300000000,Denver,CO,80221,"Denver County",US,04/17/2021,,163097,FL-BUDBURST,Flowers,"Bud burst"
145273,phenology,38299,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33652,39.788150800000000,-105.026154300000000,Denver,CO,80221,"Denver County",US,04/17/2021,,163098,FR-NONE,Fruit,None
145273,phenology,38299,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33652,39.788150800000000,-105.026154300000000,Denver,CO,80221,"Denver County",US,04/17/2021,,163099,LC-NONE,"Autumn Leaf Color Change",None
145273,phenology,38299,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33652,39.788150800000000,-105.026154300000000,Denver,CO,80221,"Denver County",US,04/17/2021,,163100,LD-FIFTYLEAFDROP,"Autumn Leaves Dropping","50% Leaf Drop"
145316,phenology,38447,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33769,39.765486400000000,-105.009879000000000,Denver,Colorado,80211,"Denver County","United States",04/19/2021,,163226,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
145316,phenology,38447,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33769,39.765486400000000,-105.009879000000000,Denver,Colorado,80211,"Denver County","United States",04/19/2021,,163227,FL-NONE,Flowers,None
145316,phenology,38447,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33769,39.765486400000000,-105.009879000000000,Denver,Colorado,80211,"Denver County","United States",04/19/2021,,163228,FR-NONE,Fruit,None
145316,phenology,38447,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33769,39.765486400000000,-105.009879000000000,Denver,Colorado,80211,"Denver County","United States",04/19/2021,,163229,LC-NONE,"Autumn Leaf Color Change",None
145316,phenology,38447,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,33769,39.765486400000000,-105.009879000000000,Denver,Colorado,80211,"Denver County","United States",04/19/2021,,163230,LD-NONE,"Autumn Leaves Dropping",None
145398,phenology,41403,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35324,37.965083000000000,-104.997100000000000,,CO,81023,"Pueblo County",US,04/19/2021,"This group of aspen are blooming earlier than most in the area.  Most individuals in the group are blooming, and was likely in Early Bloom around April 4th.",163465,LU-NONE,"Leaves Unfolding",None
145398,phenology,41403,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35324,37.965083000000000,-104.997100000000000,,CO,81023,"Pueblo County",US,04/19/2021,"This group of aspen are blooming earlier than most in the area.  Most individuals in the group are blooming, and was likely in Early Bloom around April 4th.",163466,FL-MIDDLE,Flowers,"Middle Flowering"
145398,phenology,41403,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35324,37.965083000000000,-104.997100000000000,,CO,81023,"Pueblo County",US,04/19/2021,"This group of aspen are blooming earlier than most in the area.  Most individuals in the group are blooming, and was likely in Early Bloom around April 4th.",163467,FR-NONE,Fruit,None
145398,phenology,41403,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35324,37.965083000000000,-104.997100000000000,,CO,81023,"Pueblo County",US,04/19/2021,"This group of aspen are blooming earlier than most in the area.  Most individuals in the group are blooming, and was likely in Early Bloom around April 4th.",163468,LC-NONE,"Autumn Leaf Color Change",None
145398,phenology,41403,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35324,37.965083000000000,-104.997100000000000,,CO,81023,"Pueblo County",US,04/19/2021,"This group of aspen are blooming earlier than most in the area.  Most individuals in the group are blooming, and was likely in Early Bloom around April 4th.",163469,LD-NONE,"Autumn Leaves Dropping",None
145610,phenology,41542,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35431,39.619463000000000,-106.087790000000000,Silverthorne,CO,80498,"Summit County",US,04/21/2021,,164105,LU-NONE,"Leaves Unfolding",None
145610,phenology,41542,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35431,39.619463000000000,-106.087790000000000,Silverthorne,CO,80498,"Summit County",US,04/21/2021,,164106,FL-BUDBURST,Flowers,"Bud burst"
145610,phenology,41542,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35431,39.619463000000000,-106.087790000000000,Silverthorne,CO,80498,"Summit County",US,04/21/2021,,164107,FR-NONE,Fruit,None
145610,phenology,41542,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35431,39.619463000000000,-106.087790000000000,Silverthorne,CO,80498,"Summit County",US,04/21/2021,,164108,LC-NONE,"Autumn Leaf Color Change",None
145610,phenology,41542,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35431,39.619463000000000,-106.087790000000000,Silverthorne,CO,80498,"Summit County",US,04/21/2021,,164109,LD-NONE,"Autumn Leaves Dropping",None
145611,phenology,41543,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35432,39.639928000000000,-106.365350000000000,Vail,CO,81657,"Eagle County",US,04/19/2021,"Unknown whether these are the male or female parts",164110,LU-NONE,"Leaves Unfolding",None
145611,phenology,41543,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35432,39.639928000000000,-106.365350000000000,Vail,CO,81657,"Eagle County",US,04/19/2021,"Unknown whether these are the male or female parts",164111,FL-BUDBURST,Flowers,"Bud burst"
145611,phenology,41543,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35432,39.639928000000000,-106.365350000000000,Vail,CO,81657,"Eagle County",US,04/19/2021,"Unknown whether these are the male or female parts",164112,FR-NONE,Fruit,None
145611,phenology,41543,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35432,39.639928000000000,-106.365350000000000,Vail,CO,81657,"Eagle County",US,04/19/2021,"Unknown whether these are the male or female parts",164113,LC-NONE,"Autumn Leaf Color Change",None
145611,phenology,41543,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35432,39.639928000000000,-106.365350000000000,Vail,CO,81657,"Eagle County",US,04/19/2021,"Unknown whether these are the male or female parts",164114,LD-NONE,"Autumn Leaves Dropping",None
145810,phenology,41693,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35524,40.301812000000000,-105.084550000000000,Berthoud,CO,80513,"Larimer County",US,04/24/2021,,164680,FL-MIDDLE,Flowers,"Middle Flowering"
145849,phenology,41725,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,35548,39.971272000000000,-105.392650000000000,Nederland,CO,80466,"Boulder County",US,04/25/2021,,164766,FL-BUDBURST,Flowers,"Bud burst"
146601,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/30/2021,,167405,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
146601,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/30/2021,,167406,FL-NONE,Flowers,None
146601,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",04/30/2021,,167407,FR-NONE,Fruit,None
146854,phenology,38862,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34058,37.385461000000000,-107.863706000000000,Durango,Colorado,81301,"La Plata County","United States",05/02/2021,,167928,LU-MIDDLE,"Leaves Unfolding","Middle Leaves"
147901,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",05/21/2021,,170820,LU-MIDDLE,"Leaves Unfolding","Middle Leaves"
147901,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",05/21/2021,,170821,FL-NONE,Flowers,None
147901,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",05/21/2021,,170822,FR-NONE,Fruit,None
148346,phenology,43567,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,36862,39.971566000000000,-105.391840000000000,Nederland,CO,80466,"Boulder County",US,05/28/2021,,172102,LU-BUDBURST,"Leaves Unfolding","Leaf bud burst"
148346,phenology,43567,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,36862,39.971566000000000,-105.391840000000000,Nederland,CO,80466,"Boulder County",US,05/28/2021,,172103,FL-MIDDLE,Flowers,"Middle Flowering"
148684,phenology,43850,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37029,42.819683600000000,-71.254390300000000,Windham,"New Hampshire",03087,"Rockingham County","United States",06/04/2021,,172995,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
148684,phenology,43850,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37029,42.819683600000000,-71.254390300000000,Windham,"New Hampshire",03087,"Rockingham County","United States",06/04/2021,,172996,FL-NONE,Flowers,None
148684,phenology,43850,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37029,42.819683600000000,-71.254390300000000,Windham,"New Hampshire",03087,"Rockingham County","United States",06/04/2021,,172997,FR-NONE,Fruit,None
148684,phenology,43850,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37029,42.819683600000000,-71.254390300000000,Windham,"New Hampshire",03087,"Rockingham County","United States",06/04/2021,,172998,LC-NONE,"Autumn Leaf Color Change",None
148684,phenology,43850,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37029,42.819683600000000,-71.254390300000000,Windham,"New Hampshire",03087,"Rockingham County","United States",06/04/2021,,172999,LD-NONE,"Autumn Leaves Dropping",None
149215,phenology,44155,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37220,34.950153000000000,-111.643350000000000,"Munds Park",AZ,86017,"Coconino County",US,06/12/2021,,174238,LU-EARLY,"Leaves Unfolding","Early Leaves"
149215,phenology,44155,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37220,34.950153000000000,-111.643350000000000,"Munds Park",AZ,86017,"Coconino County",US,06/12/2021,,174239,FL-NONE,Flowers,None
149215,phenology,44155,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,37220,34.950153000000000,-111.643350000000000,"Munds Park",AZ,86017,"Coconino County",US,06/12/2021,,174240,FR-NONE,Fruit,None
149279,phenology,2119,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,1247,40.790300000000000,-96.791500000000000,Lincoln,NE,68522,"Lancaster County",US,04/26/2021,,174369,LU-FIRST,"Leaves Unfolding","First Leaf"
149697,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",06/22/2021,,175278,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
149697,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",06/22/2021,,175279,FL-NONE,Flowers,None
149697,phenology,40502,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,34739,42.258634200000000,-87.840625000000000,"Lake Forest",Illinois,,"Lake County","United States",06/22/2021,,175280,FR-NONE,Fruit,None
152153,phenology,46296,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,38684,39.789608700000000,-105.030239600000000,Denver,CO,80221,"Denver County",US,08/27/2021,"Most of the trees are dead or dying.",181253,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
152153,phenology,46296,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,38684,39.789608700000000,-105.030239600000000,Denver,CO,80221,"Denver County",US,08/27/2021,"Most of the trees are dead or dying.",181254,FL-NONE,Flowers,None
152153,phenology,46296,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,38684,39.789608700000000,-105.030239600000000,Denver,CO,80221,"Denver County",US,08/27/2021,"Most of the trees are dead or dying.",181255,FR-NONE,Fruit,None
152153,phenology,46296,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,38684,39.789608700000000,-105.030239600000000,Denver,CO,80221,"Denver County",US,08/27/2021,"Most of the trees are dead or dying.",181256,LC-NONE,"Autumn Leaf Color Change",None
152153,phenology,46296,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,38684,39.789608700000000,-105.030239600000000,Denver,CO,80221,"Denver County",US,08/27/2021,"Most of the trees are dead or dying.",181257,LD-NONE,"Autumn Leaves Dropping",None
153005,phenology,46785,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39039,39.790523781617000,-105.032353180700000,Denver,CO,80221,"Denver County",US,09/17/2021,,183762,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
153005,phenology,46785,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39039,39.790523781617000,-105.032353180700000,Denver,CO,80221,"Denver County",US,09/17/2021,,183763,FL-NONE,Flowers,None
153005,phenology,46785,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39039,39.790523781617000,-105.032353180700000,Denver,CO,80221,"Denver County",US,09/17/2021,,183764,FR-NONE,Fruit,None
153005,phenology,46785,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39039,39.790523781617000,-105.032353180700000,Denver,CO,80221,"Denver County",US,09/17/2021,,183765,LC-NONE,"Autumn Leaf Color Change",None
153005,phenology,46785,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39039,39.790523781617000,-105.032353180700000,Denver,CO,80221,"Denver County",US,09/17/2021,,183766,LD-NONE,"Autumn Leaves Dropping",None
153496,phenology,47145,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39352,40.449841666667000,-106.799461111110000,"Steamboat Springs",CO,80487,"Routt County",US,09/27/2021,,185273,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
153496,phenology,47145,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39352,40.449841666667000,-106.799461111110000,"Steamboat Springs",CO,80487,"Routt County",US,09/27/2021,,185274,LC-FIFTYCOLOR,"Autumn Leaf Color Change","50% Color change"
153500,phenology,47149,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39356,40.726730555556000,-106.286688888890000,Walden,CO,80480,"Jackson County",US,09/26/2021,,185285,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
153500,phenology,47149,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39356,40.726730555556000,-106.286688888890000,Walden,CO,80480,"Jackson County",US,09/26/2021,,185286,FL-NONE,Flowers,None
153500,phenology,47149,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39356,40.726730555556000,-106.286688888890000,Walden,CO,80480,"Jackson County",US,09/26/2021,,185287,FR-NONE,Fruit,None
153500,phenology,47149,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39356,40.726730555556000,-106.286688888890000,Walden,CO,80480,"Jackson County",US,09/26/2021,,185288,LC-ALLCHANGED,"Autumn Leaf Color Change","All leaves changed color"
154470,phenology,47614,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39730,39.972042000000000,-105.392510000000000,Nederland,CO,80466,"Boulder County",US,10/08/2021,,187863,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
154470,phenology,47614,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39730,39.972042000000000,-105.392510000000000,Nederland,CO,80466,"Boulder County",US,10/08/2021,,187864,FL-NONE,Flowers,None
154470,phenology,47614,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39730,39.972042000000000,-105.392510000000000,Nederland,CO,80466,"Boulder County",US,10/08/2021,,187865,FR-NONE,Fruit,None
154470,phenology,47614,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39730,39.972042000000000,-105.392510000000000,Nederland,CO,80466,"Boulder County",US,10/08/2021,,187866,LC-ALLCHANGED,"Autumn Leaf Color Change","All leaves changed color"
154470,phenology,47614,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39730,39.972042000000000,-105.392510000000000,Nederland,CO,80466,"Boulder County",US,10/08/2021,,187867,LD-EARLY,"Autumn Leaves Dropping","Early dropping"
154518,phenology,47636,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39752,39.971663000000000,-105.391410000000000,"Aspen Meadows",CO,80466,"Boulder County",US,10/10/2021,,188019,LU-ALLUNFOLDED,"Leaves Unfolding","All leaves unfolded"
154518,phenology,47636,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39752,39.971663000000000,-105.391410000000000,"Aspen Meadows",CO,80466,"Boulder County",US,10/10/2021,,188020,FL-NONE,Flowers,None
154518,phenology,47636,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39752,39.971663000000000,-105.391410000000000,"Aspen Meadows",CO,80466,"Boulder County",US,10/10/2021,,188021,FR-NONE,Fruit,None
154518,phenology,47636,38,"trembling aspen",Salicaceae,Populus,tremuloides,,,,,,DTS,1,39752,39.971663000000000,-105.391410000000000,"Aspen Meadows",CO,80466,"Boulder County",US,10/10/2021,,188022,LC-FIFTYCOLOR,"Autumn Leaf Color Change","50% Color change"
